0	1	date
-76.483999	42.402794	11/14/2018
-76.623489	39.296536	11/14/2018
-88.244266	40.10789	11/16/2018
-78.897944	35.99924	11/18/2018
-76.483999	42.402794	11/19/2018
-111.877936	43.54241	11/19/2018
-102.502117	43.497212	11/21/2018
-73.755133	40.605382	11/23/2018
-121.812301	37.996501	11/27/2018
-122.1675	37.42509	11/28/2018
-74.018244	40.68863	11/28/2018
-79.950968	40.47441	11/29/2018
-74.346764	40.652851	11/29/2018
-74.361594	40.71275	11/29/2018
-76.623489	39.296536	11/29/2018
-118.248405	33.973951	11/29/2018
-74.361594	40.71275	11/30/2018
-74.045425	41.054651	11/30/2018
-76.894376	40.258655	12/1/2018
-117.170912	32.724103	12/2/2018
-73.945032	40.645099	12/3/2018
-74.11207	40.982247	12/3/2018
-74.048576	41.008367	12/4/2018
-118.248405	33.973951	12/5/2018
-71.132947	42.380442	12/7/2018
-80.458168	25.558428	12/8/2018
-73.723036	40.979118	12/9/2018
-81.332781	41.132323	12/16/2018
-118.248405	33.973951	12/19/2018
-118.248405	33.973951	12/23/2018
-81.373291	28.545179	12/25/2018
-73.945032	40.645099	12/29/2018
-112.351835	33.703967	12/29/2018
-106.484592	31.763608	4/1/2020
